Tia Wright,Female,24,--,138 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,100,78,300,--,--
Laura Tobias,Female,28,--,145 lb,3:48,--,--,--,--,--,--,215,165,310,308,--
Jayde Quilty,Female,30,--,160 lb,4:08,--,--,--,--,--,--,192,153,350,300,--
Hope Cicero,Female,33,--,135 lb,--,--,--,--,--,--,--,--,--,--,--,--
Molly Hitt,Female,30,--,148 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Caileigh McDade,Female,28,--,135 lb,4:45,--,4:18,--,--,--,--,170,132,300,--,--
Crystal Shoff,Female,25,--,156 lb,3:02,--,--,--,--,--,19:52,190,155,325,260,--
Alicia Connors,Female,27,63 cm,145 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Chelsea Nicholas,Female,28,--,150 lb,2:38,0:00,2:02,0:00,--,0:00,--,235,190,315,300,--
Erica Livett,Female,36,--,165 lb,3:08,0:00,0:00,0:00,--,0:00,22:30,225,165,345,315,42
Samantha Petersen,Female,28,--,165 lb,3:33,8:24,1:58,23:18,374,1:35,20:26,200,165,360,270,27
Taryn Dubreuil,Female,28,--,145 lb,2:12,0:00,2:06,18:54,--,0:00,0:00,211,170,305,265,42
Chelsea Miller,Female,31,--,145 lb,2:58,8:46,2:06,19:05,391,0:00,0:00,180,150,315,245,--
Jenna Gracey,Female,28,--,143 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,210,175,335,280,--
Natalie Duronio,Female,25,--,155 lb,--,--,--,--,--,--,--,--,--,--,--,--
Jacquie Block-Glass,Female,26,--,150 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Deanna Fester,Female,30,--,140 lb,4:40,--,2:08,--,--,--,--,218,165,370,314,37
Janine Shillington,Female,33,--,165 lb,2:55,9:40,0:00,0:00,--,1:15,21:20,225,180,335,300,30
Kendall Vincelette,Female,22,--,--,--,--,--,--,--,--,--,195,165,275,255,35
Salem Giampietro,Female,30,--,150 lb,3:05,--,--,--,--,--,--,185,155,270,215,50
Carly Fuhrer,Female,25,--,136 lb,2:15,9:31,1:39,--,400,--,--,200,175,335,285,40
Sherri Clark,Female,27,--,152 lb,5:10,10:03,2:10,27:13:00,--,--,28:21:00,90,70,155,130,--
Sarah Bustard,Female,31,--,153 lb,3:32,--,2:46,--,331,--,--,200,140,325,245,--
Emily Beers,Female,32,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Karen McCadam,Female,41,--,148 lb,2:14,0:00,2:28,0:00,--,0:00,0:00,195,177,265,260,50
Emily Carothers,Female,35,--,128 lb,2:48,7:22,1:47,17:22,403,1:16,23:32,210,175,305,250,70
Celestie Engelbrecht,Female,28,168 cm,134 lb,2:13,--,--,--,--,--,--,100,80,150,140,--
Nicole Warburg,Female,32,157 cm,56 kg,--,--,--,--,--,--,--,--,--,--,--,--
Anneke De Beer,Female,30,163 cm,137 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,85,71,125,108,--
Janine Prinsloo,Female,34,170 cm,74 kg,--,--,--,--,--,--,27:36:00,45,45,90,60,15
Johanni Hugo,Female,32,156 cm,58 kg,--,--,--,--,--,--,--,85,70,120,110,--
Charnè Smyth,Female,21,159 cm,127 lb,5:34,--,--,--,--,--,--,79,65,130,105,--
Eva Thornton,Female,48,168 cm,130 lb,--,--,--,--,--,--,--,--,--,--,--,--
Lara Erlank,Female,28,168 cm,154 lb,3:57,--,2:42,--,378,--,--,170,135,300,250,30
Suzie Assenmacher,Female,44,163 cm,143 lb,--,--,--,--,--,--,--,--,--,--,--,--
Odette Calitz,Female,32,167 cm,132 lb,--,--,--,--,--,--,--,75,57,115,100,30
Tasquane Hufkie,Female,30,163 cm,125 lb,--,--,--,--,--,0:00,--,--,--,--,--,--
Sibyl Cooke,Female,31,165 cm,136 lb,--,--,--,--,--,--,--,--,--,--,--,--
Jane Van der Merwe,Female,19,162 cm,127 lb,5:52,--,--,--,--,--,--,70,55,105,100,--
Natalie Mohr,Female,26,180 cm,180 lb,--,--,--,--,--,0:56,20:00,--,--,145,105,--
Dina Swift,Female,28,177 cm,166 lb,3:50,11:00,1:52,--,367,--,23:35,98,70,160,135,21
Tamarr Schroeder,Female,29,174 cm,170 lb,4:50,10:00,--,--,280,1:10,--,72,60,120,95,21
Elzke de Goede,Female,38,160 cm,139 lb,--,--,--,--,285,--,--,--,--,130,80,15
Zandri Potgieter,Female,25,156 cm,116 lb,--,--,--,--,--,--,--,--,--,--,--,--
Yolandie Dixon,Female,37,162 cm,130 lb,--,--,--,--,--,--,--,60,43,135,85,--
Chrizelda Horn,Female,26,177 cm,69 kg,5:29,--,--,--,--,58:03:00,27:30:00,85,70,170,130,30
Diane Hope,Female,31,180 cm,74 kg,--,--,--,--,--,--,--,90,70,165,100,--
Lariska de Bruyn,Female,25,168 cm,132 lb,--,--,--,--,--,--,--,--,--,--,--,--
Sherilee Strauss,Female,21,168 cm,150 lb,--,--,2:09,--,331,--,--,87,70,140,125,--
nicole scott,Female,36,178 cm,154 lb,4:09,--,--,--,--,1:32,23:00,80,55,160,120,32
Anishce Venter,Female,24,171 cm,154 lb,3:51,--,3:43,--,396,--,--,82,68,134,105,--
Vicky Polydorou,Female,25,161 cm,132 lb,--,--,--,--,--,--,--,--,--,--,--,--
Twani Smith,Female,31,165 cm,70 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,75,57,132,115,15
Kelly Geyer,Female,32,170 cm,145 lb,7:13,13:01,--,23:24,274,1:20,31:00:00,70,57,125,100,15
Gina Goosen,Female,34,170 cm,149 lb,--,--,--,--,--,--,--,--,--,--,--,--
Charl Vdh,Female,29,170 cm,65 kg,5:57,--,--,--,--,--,--,75,55,145,115,20
Ellie Hagopian,Female,37,167 cm,163 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,74,51,135,110,24
Kerin Schwartz,Female,30,159 cm,129 lb,--,--,--,--,--,--,--,--,--,--,--,--
Justine Phillips,Female,26,135 cm,60 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Lindsay Duvenage,Female,30,173 cm,67 kg,6:20,--,3:03,--,339,--,--,75,52,144,110,20
Rika Diedericks,Female,38,182 cm,82 kg,5:03,0:00,0:00,0:00,386,0:00,0:00,75,52,131,112,--
Annelize Raath,Female,36,171 cm,66 kg,--,--,--,--,--,--,--,70,50,150,90,--
Marlene Andersson,Female,32,165 cm,132 lb,4:29,10:00,0:00,0:00,--,0:00,0:00,85,60,165,131,31
Candice Ford,Female,31,168 cm,150 lb,3:38,10:02,2:26,24:21:00,300,1:20,0:00,200,170,285,250,30
Yuko Sakuyama,Female,29,152 cm,120 lb,--,--,--,--,--,--,--,205,165,315,285,--
Crystal Sullivan,Female,29,--,140 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Laura Apollonio Bergen,Female,37,164 cm,54 kg,0:00,--,0:00,--,--,0:00,--,--,--,--,--,--
Katherine Althoff,Female,26,--,122 lb,4:34,--,4:06,--,--,--,25:00:00,160,125,285,220,--
Choi Mi-Jung,Female,27,167 cm,125 lb,--,--,--,--,--,--,--,--,--,--,--,--
Vanessa Fung,Female,30,--,130 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Jenniffer Scott,Female,36,--,140 lb,--,--,2:45,--,--,--,--,195,155,285,265,--
Carrie Freestone,Female,34,157 cm,135 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Loriedana Ballesteros,Female,28,--,--,0:00,0:00,4:54,0:00,297,0:00,0:00,155,115,300,190,--
Moe Sakio,Female,28,162 cm,58 kg,5:35,0:00,4:04,0:00,--,0:00,0:00,75,58,106,90,--
Juria Maree,Female,40,167 cm,135 lb,--,--,--,--,--,--,--,--,--,--,--,--
Gemma Lee,Female,29,--,135 lb,--,--,--,--,--,--,--,190,165,265,240,32
Courtney Worthington,Female,29,--,138 lb,3:03,--,2:17,--,320,--,21:37,191,155,300,255,35
Song Hee Jung,Female,34,161 cm,57 kg,3:18,0:00,3:24,0:00,--,0:00,0:00,155,105,235,245,30
Hannah Mitchell,Female,33,--,145 lb,--,--,--,--,--,--,--,--,--,--,--,--
Gyeonghae Shin,Female,23,161 cm,140 lb,--,--,2:53,--,312,--,--,195,155,295,255,--
seuli ku,Female,27,162 cm,119 lb,--,--,--,--,--,--,--,--,--,215,175,35
Karla Larson,Female,35,--,122 lb,4:10,9:40,2:33,--,332,--,22:52,185,135,280,270,--
sarah stewart,Female,29,172 cm,70 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,75,48,136,110,--
Megan Cruz,Female,30,--,145 lb,5:52,--,--,--,--,--,24:00:00,165,125,300,195,30
Jung Dawon,Female,22,170 cm,65 kg,--,--,--,--,--,--,--,--,--,--,--,--
Katie Olson,Female,30,--,145 lb,--,--,3:13,--,--,--,--,155,115,--,215,--
Ariane Sand,Female,37,163 cm,58 kg,3:38,8:56,--,20:42,310,--,25:00:00,68,48,120,105,30
Philippa Morris,Female,35,168 cm,147 lb,--,--,--,35:04:00,--,1:20,--,--,--,215,155,--
Sohee Kim,Female,31,161 cm,130 lb,--,--,3:25,--,--,--,--,155,110,250,225,23
Linda Huynh,Female,29,--,105 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Stephanie Cherrstrom,Female,43,--,130 lb,--,--,--,--,--,--,--,--,--,--,--,--
Shark Lee,Female,28,171 cm,158 lb,--,--,2:17,--,--,--,--,185,145,375,325,31
Kaylee Martin,Female,27,--,150 lb,4:15,9:29,2:54,0:00,--,0:00,22:17,180,140,305,230,35
Licia Passin,Female,43,--,148 lb,0:00,9:01,3:13,23:29,343,1:20,19:37,150,105,265,215,--
Kara Webb,Female,26,162 cm,154 lb,2:33,0:00,0:00,0:00,--,0:00,20:10,115,93,155,150,62
Pip Malone,Female,27,164 cm,64 kg,--,--,--,--,--,--,--,98,82,160,--,--
Amanda Allen,Female,46,167 cm,70 kg,2:41,8:30,1:32,0:00,--,1:07,18:45,90,70,160,120,43
Ruth Anderson-Horrell,Female,32,167 cm,155 lb,3:10,7:59,2:07,0:00,--,0:00,0:00,97,72,170,145,38
Jessica Coughlan,Female,28,165 cm,143 lb,2:08,8:15,2:23,0:00,--,0:00,0:00,--,--,--,--,50
Amy Dracup,Female,35,160 cm,130 lb,2:21,0:00,0:00,0:00,--,0:00,0:00,97,79,147,127,47
Stephanie Ortiz,Female,28,--,132 lb,--,--,--,--,--,--,--,95,72,135,115,--
Vicki Webber,Female,38,162 cm,61 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Lindsay Vaughan,Female,31,--,152 lb,2:42,0:00,0:00,0:00,--,0:00,0:00,94,80,125,110,50
Justine Beath,Female,26,163 cm,138 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,230,185,320,305,--
April Hering,Female,25,170 cm,145 lb,--,--,--,--,--,--,--,95,78,150,110,--
Claire Fraser,Female,34,165 cm,127 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Veronica Torr,Female,29,179 cm,69 kg,--,--,--,--,--,--,--,--,--,--,--,--
Ali Murdoch,Female,34,165 cm,128 lb,--,--,--,--,--,--,--,175,155,--,220,--
Evelina Dalecki,Female,26,152 cm,132 lb,2:28,--,--,--,--,--,--,91,71,128,122,45
Ashley Higgins,Female,28,172 cm,160 lb,3:02,--,--,--,--,--,--,95,70,165,133,--
Tia-Clair Toomey,Female,23,163 cm,58 kg,2:40,--,1:21,--,--,--,--,111,82,162,135,50
Nicole Hahn,Female,28,175 cm,159 lb,3:00,--,1:56,--,418,--,--,90,73,130,118,33
Kate Stewart,Female,36,160 cm,132 lb,3:15,--,--,--,--,--,--,90,68,143,125,--
Jamie Greene,Female,25,163 cm,132 lb,--,--,--,--,--,--,--,--,--,--,--,--
Samantha Drescher,Female,24,183 cm,154 lb,3:00,--,1:40,--,440,--,--,105,88,160,145,40
Tamarind Robinson,Female,23,173 cm,75 kg,--,--,--,--,--,--,--,--,--,--,--,--
Kate Mitchell,Female,28,170 cm,70 kg,--,--,--,--,--,1:03,16:30,90,65,160,150,--
Jaime Goodwin,Female,24,156 cm,123 lb,2:45,--,2:01,--,--,--,19:11,82,65,125,105,50
Tracey Stewart,Female,30,167 cm,149 lb,4:45,--,1:54,--,--,--,21:54,95,75,140,123,29
Brimlea-Jane Smyth,Female,35,165 cm,147 lb,--,--,--,--,--,--,--,88,63,152,115,--
Madeline Sturt,Female,19,159 cm,60 kg,0:00,0:00,0:00,0:00,--,0:00,0:00,92,72,140,128,--
Rebecca Gowing,Female,28,160 cm,130 lb,--,--,--,--,--,--,--,85,65,150,115,--
Dimi Poulos,Female,31,172 cm,168 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Nicola Hanna,Female,27,163 cm,138 lb,--,--,--,--,--,--,--,--,--,--,--,--
Rachelle Maatouk,Female,26,167 cm,148 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,90,67,175,115,--
Melissa Booton,Female,34,172 cm,62 kg,--,--,--,--,--,--,--,--,--,--,--,--
Rebecca Wright,Female,31,172 cm,159 lb,3:30,--,1:46,--,--,1:06,--,95,66,166,121,21
Joelene Neville,Female,30,169 cm,71 kg,2:43,--,1:54,--,410,1:01,22:56,104,80,165,130,32
Lisa Lake,Female,41,165 cm,60 kg,3:28,8:01,2:04,23:44,378,1:07,21:47,80,65,160,120,--
Charlotte van Veenendaal,Female,28,167 cm,136 lb,--,--,--,--,--,0:54,--,75,--,125,--,--
Wit Tees,Female,29,165 cm,63 kg,--,--,--,--,--,--,--,--,--,--,--,--
Darcia Ondrovcik,Female,26,167 cm,60 kg,2:56,--,--,--,--,1:08,--,85,60,135,115,--
Madeleine Jacques,Female,35,150 cm,170 lb,3:03,0:00,1:48,19:05,382,0:00,0:00,75,50,165,140,15
Lauren Jones,Female,35,171 cm,149 lb,--,--,--,--,--,--,--,--,--,--,--,--
Angela Hudson,Female,42,160 cm,149 lb,5:56,11:02,1:48,23:09,327,1:29,27:06:00,77,58,157,132,22
Carly Menzies,Female,28,164 cm,64 kg,0:00,0:00,0:00,0:00,381,0:00,0:00,80,65,145,117,--
Kristie Williams,Female,34,169 cm,70 kg,0:00,0:00,0:00,--,--,--,--,--,--,--,--,--
Camille Leblanc-Bazinet,Female,28,--,130 lb,2:04,7:20,1:40,0:00,--,1:20,0:00,230,190,300,310,80
Michele Letendre,Female,30,--,137 lb,2:10,8:19,1:59,0:00,--,0:00,0:00,227,192,315,300,50
Kristine Andali,Female,25,158 cm,140 lb,1:56,--,--,--,--,--,--,240,185,345,305,--
Abigail Guerrero,Female,38,155 cm,125 lb,2:40,--,--,--,--,--,--,--,--,--,--,--
Renee Martin,Female,32,--,135 lb,2:23,8:58,1:44,18:11,--,0:00,23:00,215,180,365,270,51
Maude Charron,Female,23,--,142 lb,2:11,9:17,1:38,18:48,385,1:15,--,250,200,400,320,50
Marie-Emilie Perreault,Female,30,167 cm,145 lb,0:00,0:00,1:42,0:00,442,0:00,21:00,225,185,330,310,46
Ericka Letendre,Female,30,132 cm,140 lb,2:35,--,2:07,--,--,--,--,220,185,325,290,26
Jessica Cote-Beaudoin,Female,27,166 cm,142 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,205,--,--,--,--
Jenn Lymburner,Female,27,--,118 lb,2:32,--,1:51,16:16,--,--,--,195,150,--,245,--
Jenine Andali,Female,29,160 cm,130 lb,--,--,--,--,--,--,--,--,--,--,--,--
Alexandra Bergeron,Female,28,163 cm,--,--,--,--,--,--,--,--,--,--,--,--,--
Leann Lapp,Female,32,--,139 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,97,77,136,125,50
Carol-Ann Reason-Thibault,Female,28,165 cm,145 lb,2:41,0:00,1:25,0:00,--,0:00,22:00,--,--,--,--,--
Britney Holmberg,Female,29,172 cm,149 lb,2:30,8:08,1:34,16:11,485,1:14,20:05,195,170,355,255,34
Emmanuelle Blais,Female,28,164 cm,125 lb,28:00:00,--,1:58,--,--,--,--,205,--,335,260,--
Shanna Dawley,Female,37,--,145 lb,2:22,0:00,1:27,18:26,410,0:00,0:00,215,185,360,--,--
AmÃ©lie Gagnon,Female,32,152 cm,140 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Annie-Pier Côté,Female,29,--,128 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Raquel Rodriguez,Female,25,--,150 lb,2:38,0:00,2:24,22:56,--,0:00,0:00,210,160,305,285,30
Carolyne Prevost,Female,26,--,145 lb,2:18,0:00,0:00,0:00,450,0:00,0:00,210,165,400,308,50
Marie Laurence Leclair,Female,26,--,145 lb,2:05,--,1:41,--,307,--,--,210,165,345,290,--
Andi Sadowski,Female,30,--,138 lb,0:00,0:00,--,--,--,--,--,--,--,--,--,--
Jennifer Broxterman,Female,31,--,135 lb,3:22,8:25,2:23,21:07,369,1:09,--,86,68,141,121,41
Jeanne Robitaille,Female,29,--,138 lb,--,8:41,3:20,--,312,--,20:50,203,148,285,278,--
Perry Hanlon,Female,23,--,137 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Joannie Lebrun,Female,25,--,140 lb,0:00,--,--,--,--,--,--,--,--,--,--,--
Fanny Girard,Female,25,167 cm,165 lb,--,--,--,--,--,--,--,--,--,--,--,--
Laura Hosier,Female,30,170 cm,149 lb,2:24,--,--,--,--,--,--,225,165,385,285,--
Holly Ada McIlroy,Female,27,--,150 lb,2:37,10:01,1:28,--,--,--,26:30:00,220,180,315,295,35
Pamela Evans,Female,29,154 cm,155 lb,3:25,9:40,1:28,0:00,--,1:15,0:00,205,170,375,280,35
Rachael DeYoung,Female,32,--,130 lb,--,--,--,--,--,--,--,190,135,275,255,--
Frédérique Bordeleau,Female,22,170 cm,155 lb,4:23,--,--,--,--,--,--,175,143,285,245,--
Christine Kluge,Female,42,--,155 lb,0:00,0:00,1:53,0:00,--,0:00,0:00,165,110,375,--,30
Elma Ducic,Female,33,--,145 lb,--,--,--,--,--,--,--,--,--,--,--,--
Kathleen Laperle,Female,26,162 cm,142 lb,--,--,--,--,--,--,--,--,--,--,--,--
Kristine Hatfield,Female,42,--,138 lb,3:08,0:00,2:44,0:00,354,1:30,0:00,175,130,295,245,36
Marie-pier Pouliot veilleux,Female,24,--,148 lb,--,--,2:39,17:36,--,--,--,195,155,335,275,50
Emily Abbott,Female,27,--,164 lb,--,--,--,--,--,--,--,240,190,--,--,--
Emily Beers,Female,32,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Alex Parker,Female,27,--,138 lb,2:58,7:30,2:08,19:19,348,--,--,205,165,302,275,--
Erica Livett,Female,36,--,165 lb,3:08,0:00,0:00,0:00,--,0:00,22:30,225,165,345,315,42
Jenn Webber,Female,32,--,167 lb,2:57,0:00,0:00,0:00,--,0:00,0:00,225,180,--,305,--
Whitney Darchuk,Female,29,--,145 lb,--,--,--,--,--,--,--,180,135,300,220,--
Chelsea Miller,Female,31,--,145 lb,2:58,8:46,2:06,19:05,391,0:00,0:00,180,150,315,245,--
Brittany Brown,Female,26,--,156 lb,--,--,--,--,--,--,--,--,--,--,--,--
Christina Seeley,Female,27,164 cm,146 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,109,86,168,143,--
Jayde Quilty,Female,30,--,160 lb,4:08,--,--,--,--,--,--,192,153,350,300,--
Taryn Dubreuil,Female,28,--,145 lb,2:12,0:00,2:06,18:54,--,0:00,0:00,211,170,305,265,42
Nancy McKeage,Female,45,--,150 lb,3:34,8:12,0:00,0:00,337,0:00,23:00,180,130,275,215,--
Deanna Fester,Female,30,--,140 lb,4:40,--,2:08,--,--,--,--,218,165,370,314,37
Tina Popp,Female,34,165 cm,144 lb,3:24,0:00,3:21,0:00,353,0:00,0:00,198,140,345,275,--
Crystal Shoff,Female,25,--,156 lb,3:02,--,--,--,--,--,19:52,190,155,325,260,--
Sarah Bustard,Female,31,--,153 lb,3:32,--,2:46,--,331,--,--,200,140,325,245,--
Amy Speed-Andrews,Female,40,--,143 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Amanda Konefal,Female,33,--,149 lb,5:53,11:04,3:08,0:00,264,0:00,0:00,170,135,325,225,26
Taryn Haggerstone,Female,26,--,142 lb,3:35,0:00,2:20,0:00,--,1:10,0:00,200,155,315,275,30
Caileigh McDade,Female,28,--,135 lb,4:45,--,4:18,--,--,--,--,170,132,300,--,--
Ainslie Kehler,Female,32,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Tara Maddigan,Female,36,--,134 lb,3:59,8:27,2:35,22:02,384,1:11,18:20,175,120,325,255,--
Jessica Tillapaugh,Female,39,--,139 lb,4:11,10:01,2:21,0:00,--,1:29,24:32:00,183,133,305,255,30
Crystal Kirby-Peloquin,Female,35,--,165 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Quintina Morgan,Female,31,--,145 lb,3:00,9:18,2:46,20:58,417,0:00,0:00,175,123,305,250,22
Melissa Chatigny,Female,32,--,145 lb,3:09,0:00,2:13,24:01:00,--,0:00,0:00,200,155,305,285,--
Laurissa Dunajski,Female,37,--,138 lb,3:43,9:55,2:00,19:14,367,1:18,28:10:00,175,135,295,230,--
jen schneider,Female,37,--,155 lb,0:00,0:00,2:04,0:00,356,0:00,0:00,188,145,345,275,--
Nancy Rankel-Allen,Female,35,--,145 lb,--,--,--,--,--,--,--,--,--,--,--,--
AJ Facendi,Female,32,--,115 lb,4:41,--,--,--,--,--,26:19:00,150,115,285,215,30
Sherri Clark,Female,27,--,152 lb,5:10,10:03,2:10,27:13:00,--,--,28:21:00,90,70,155,130,--
Angie McNally,Female,35,--,167 lb,3:21,8:49,3:40,22:35,365,0:00,22:10,185,--,360,260,--
Karina nowlan,Female,29,174 cm,162 lb,3:31,--,--,--,392,--,--,180,145,300,250,--
Alexandra Chretien,Female,35,--,140 lb,5:25,0:00,0:00,0:00,--,0:00,0:00,150,123,275,195,21
Jolaine Undershute,Female,45,--,152 lb,2:13,0:00,0:00,0:00,--,0:00,0:00,205,175,340,275,--
Julie Foucher,Female,27,--,135 lb,2:24,7:55,1:39,17:18,403,0:00,0:00,195,165,310,255,--
Nicole Holcomb,Female,29,--,151 lb,--,--,--,--,--,--,--,--,--,--,--,--
Michelle Kinney,Female,32,--,141 lb,2:18,7:49,2:28,19:53,363,1:04,20:22,200,160,310,255,--
Alyssa Ritchey,Female,27,--,115 lb,2:37,--,1:48,--,396,--,--,216,175,345,270,--
Jennifer Smith,Female,30,--,140 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,215,160,370,270,--
Heather Welsh,Female,34,--,147 lb,2:11,8:32,1:48,24:21:00,403,0:58,20:15,225,165,365,295,33
Danielle Sidell,Female,28,--,158 lb,2:12,0:00,1:20,0:00,--,0:58,17:54,--,--,405,315,--
Mikki Nuccio,Female,26,--,148 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Lisa Shiu,Female,34,--,132 lb,2:09,--,1:36,--,--,--,--,203,165,305,285,50
Jenny Borda,Female,35,--,136 lb,2:45,--,1:53,--,--,--,--,215,190,335,265,33
Jolene Quirke,Female,33,--,120 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Brittany Smith,Female,28,--,138 lb,2:48,7:50,--,17:21,--,--,24:30:00,210,165,305,255,50
Laura Barito,Female,27,--,169 lb,3:28,0:00,1:56,0:00,406,0:55,19:24,223,170,380,265,40
Jennifer Osborn,Female,32,--,170 lb,2:48,0:00,1:42,0:00,--,0:57,0:00,225,180,385,265,47
Lindy Barber,Female,27,--,146 lb,2:12,0:00,1:27,0:00,432,0:00,21:00,230,190,330,255,--
Kristi Eramo,Female,27,--,128 lb,2:29,--,1:47,--,--,--,--,210,165,310,295,--
Katelyn Ivie,Female,25,--,145 lb,3:09,9:12,1:49,0:00,356,1:15,24:52:00,195,160,320,260,22
Stephanie Lynn,Female,33,--,138 lb,3:20,--,--,--,--,--,22:34,190,150,285,230,--
Lauren Rutan,Female,32,--,115 lb,2:14,9:10,0:00,19:20,372,1:25,23:00,195,155,300,290,40
Kacie Wagner,Female,32,--,140 lb,0:00,0:00,0:00,0:00,--,1:08,0:00,--,--,--,--,--
JoEllyn McAtee,Female,30,--,150 lb,3:28,0:00,0:00,0:00,388,0:59,24:15:00,210,180,335,260,--
Kyri-Ann Gold,Female,30,--,160 lb,--,--,--,--,--,--,--,--,--,--,--,--
Holly Dundon,Female,27,--,150 lb,3:04,--,1:51,24:58:00,266,--,26:23:00,190,145,335,215,38
Chelsea Rankin,Female,31,--,143 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Semma Burba,Female,42,--,137 lb,2:31,8:07,2:47,17:39,376,--,21:40,195,145,321,265,46
Ashley Schwamberger,Female,31,--,135 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Meghan Hicks,Female,35,--,130 lb,2:33,--,--,--,409,--,20:05,185,145,323,275,--
Trisha Cherveny,Female,37,--,130 lb,3:23,8:56,2:42,18:00,365,--,--,176,120,275,240,--
Lauren Hmiel,Female,30,--,147 lb,0:00,7:57,2:40,0:00,404,1:00,19:05,195,150,315,230,35
Megan McAuley,Female,29,--,150 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,200,175,325,285,--
Jessie Heikenfeld,Female,39,--,145 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Allie Sholley,Female,27,--,155 lb,2:46,9:45,2:23,19:37,415,--,--,220,165,405,315,31
Casey Strope,Female,27,--,143 lb,2:48,7:57,2:43,0:00,--,0:00,21:05,188,153,355,298,--
Julie Hamilton,Female,27,--,125 lb,3:16,0:00,3:02,0:00,--,0:00,14:00,165,135,305,235,--
Emily Deet,Female,30,--,160 lb,3:45,0:00,1:57,0:00,353,0:00,19:03,170,120,320,226,--
Elyse Kile,Female,29,--,155 lb,3:41,0:00,2:01,17:15,377,1:10,21:10,205,163,365,315,21
Annie Thorisdottir,Female,27,170 cm,152 lb,2:37,0:00,1:23,15:07,--,0:00,0:00,93,71,165,125,--
Bjork Odinsdottir,Female,28,160 cm,139 lb,2:44,--,1:48,21:29,--,--,--,106,84,150,143,55
Kristin Holte,Female,30,162 cm,132 lb,2:24,--,1:55,18:16,406,1:01,19:30,102,79,137,132,42
Samantha Briggs,Female,34,170 cm,135 lb,2:35,0:00,1:35,0:00,--,0:00,0:00,100,82,175,125,49
Oxana Slivenko,Female,29,164 cm,150 lb,--,--,--,--,--,--,--,115,95,150,150,30
Katrin Tanja Davidsdottir,Female,23,169 cm,150 lb,2:18,9:16,1:28,0:00,454,1:05,0:00,225,192,315,265,--
Caroline Fryklund,Female,31,173 cm,67 kg,3:04,8:57,0:00,0:00,--,0:00,0:00,90,66,135,110,29
Emelie Smiding,Female,36,174 cm,152 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
Anna Hulda Olafsdottir,Female,31,165 cm,60 kg,2:42,10:02,1:42,0:00,--,0:00,0:00,94,78,140,120,68
Martina Barbaro,Female,30,164 cm,125 lb,2:45,8:14,0:00,16:00,--,1:20,19:27,90,69,165,130,50
Patricia Strenius,Female,26,163 cm,139 lb,3:12,0:00,1:54,0:00,--,0:00,24:00:00,105,77,170,155,20
Ragnheiður Sara Sigmundsdottir,Female,24,171 cm,69 kg,0:00,9:26,2:03,0:00,--,0:00,22:32,110,90,155,135,36
